Group 161, TypeA,   1.011, 1, 11, UTbV_AT_HV18, 290, UTbV_5AT_M4, 221, UTbV_5AT_S3, 227, UTbV_6AT_M4, 231, UTbV_6AT_S3, 216, UTbV_7AT_M4, 216, UTbV_8AT_M4, 219, UTbV_8AT_S3, 277, UTbV_9AT_M4, 300, UTbV_9AT_S3, 231,    ....Vgroup updated!! , 216.083, 276.835, 299.932
Group 198, TypeD,   8.000, 8, 0, UTbV_AB_HV1, 220, UTbV_1AB_S1, 213
Group 199, TypeC,   8.001, 8, 1, UTbV_AB_HV2, 190, UTbV_1AB_M1, 184
Group 200, TypeB,   8.002, 8, 2, UTbV_AB_HV3, 250, UTbV_1AB_S2, 246
Group 201, TypeB,   8.003, 8, 3, UTbV_AB_HV4, 260, UTbV_2AB_M1, 258
Group 202, TypeB,   8.004, 8, 4, UTbV_AB_HV5, 270, UTbV_2AB_S1, 268
Group 203, TypeA,   8.005, 8, 5, UTbV_AB_HV6, 230, UTbV_3AB_M1, 225
Group 204, TypeA,   8.006, 8, 6, UTbV_AB_HV7, 230, UTbV_4AB_M1, 229, UTbV_5AB_M1, 224
Group 205, TypeA,   8.007, 8, 7, UTbV_AB_HV8, 290, UTbV_6AB_M1, 220, UTbV_7AB_M1, 230, UTbV_8AB_M1, 282, UTbV_9AB_M1, 223
Group 206, TypeA,   8.008, 8, 8, UTbV_AB_HV9, 220, UTbV_1AB_M2, 215, UTbV_2AB_M2,   0
Group 207, TypeA,   8.009, 8, 9, UTbV_AB_HV10, 230, UTbV_3AB_S1, 225
Group 208, TypeA,   8.010, 8, 10, UTbV_AB_HV11, 280, UTbV_3AB_M2, 264, UTbV_4AB_S2, 225, UTbV_4AB_S1, 227, UTbV_4AB_M2, 275, UTbV_5AB_S1, 229
Group 209, TypeA,   8.011, 8, 11, UTbV_AB_HV12, 280, UTbV_5AB_M2,   0, UTbV_6AB_S1, 232, UTbV_6AB_M2, 271, UTbV_7AB_S1, 215
